Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
12,1263,With helicopter lights - which of the following is true?.,A,"Starboard light green, port light red, tail light white.","Starboard light red, port light green, tail light Red.","Starboard light red, port light green, tail light White."
12,1264,"Emergency floor lighting system is inoperative, then.",A,the aircraft is allowed to fly empty to a main base.,the aircraft is allowed to fly in daylight conditions only.,the aircraft is not allowed to fly until repaired.
12,1265,A fluorescent tube contains.,C,iodine coatings and rare gases.,"orange coatings, rare gases and mercury vapour.","phosphor coatings, rare gases and mercury vapour."
12,1266,A white steady light is required.,C,"of at least 3 candelas, at the rear of the helicopter 110 degrees either side of dead astern.","of at least 3 lumens, at the rear of the helicopter 110 degrees either side of dead astern.","of at least 3 candelas, at the rear of the helicopter 70 degrees either side of dead astern."
12,1267,How many floor path lights can you fly with unserviceable?.,C,20%.,15%.,25%.
12,1268,What is the arc of a landing light is?.,B,20 °.,11 °.,15 °.
12,1269,The visible angle of a white tail navigation light is.,A,140 °.,110 °.,11 °.
12,1270,Left and right navigation lights must be visible through which angle?.,A,110 °.,125 °.,180 °.
12,1271,Cockpit dome lighting is provided by the.,C,ground services bus.,battery bus.,battery bus and ground services bus.
12,1272,Upper and lower strobe lights are coloured.,A,red.,green.,white.
12,1273,Cargo bay lights on a modern aircraft are supplied by.,B,the battery bus.,AC handling bus.,DC handling bus.
12,1274,What will happen if the Master Dim and test switch is switched to the on position?.,C,All lights will illuminate.,Dome lights will illuminate.,Rectangular indicator lights will illuminate.
12,1275,Escape route lighting must not have more than.,A,20% obscured.,10% obscured.,15% obscured.
12,1276,How many emergency lights are allowed to be inoperative?.,A,25%.,10%.,None.
12,1277,Cabin fluorescent lighting circuits are supplied with.,C,28 V DC.,28 V AC.,115 V AC.
12,1278,How are passenger reading lights normally tested?.,A,Each one is switched on individually at passenger panel.,By using a READ LIGHT TEST switch at any passenger panel.,By using a READ LIGHT TEST switch on the cabin attendant panel.
12,1279,In what position should the selector switch be for a standby and emergency lighting system during flight?.,C,ON.,OFF.,Armed.
12,1280,The emergency lighting system must be designed so that after any single transverse vertical separation of the fuselage during crash landing the maximum amount of emergency lighting that fails is.,B,10%.,25%.,15%.
12,1281,A rotating beacon must have a minimum light rating of.,A,20 candelas.,100 candelas.,50 candelas.
12,1282,Service lights include.,C,"refuelling lights, engine scanning lights, logo lights.","avionics bay lights, engine scanning lights, baggage compartment lights.","baggage compartment lights, avionics bay lights, refuelling lights."
12,1283,"If the 'blow-back' device on a landing lamp operates, how is it reset?.",A,Select full 'RETRACT'.,The linkage must be repositioned and latched when the aircraft is on the ground.,It cannot. The unit must be replaced because of the high stress loads experienced.
12,1284,"Before touching or disconnecting a strobe light head, a time period must elapse to avoid electrical shock or burning. That time period is at least.",A,2 minutes.,1 minute.,5 minutes.
12,1285,"The rear light of an aircraft must be white and, in addition, must show through an inclusive angle of.",B,110 degrees and be 40 candelas minimum.,140 degrees and be 3 candelas minimum.,110 degrees and be 5 candelas minimum.
12,1286,Self-illuminating signs.,A,are instantly seen in dark areas by persons who are not dark adapted.,"require a period of daylight, or intense artificial light to operate.",are self powered and contain phosphor and helium gas.
12,1287,"When an annunciator light is selected to 'DIM', the resistor is in.",C,parallel with the light and the transistor is not conducting.,series with the light and the transistor is not conducting.,series with the light and the transistor is conducting.
12,1288,Storm lights are usually fluorescent lights that are switched on.,B,and the glare-shield lights are automatically dimmed.,to reduce the effect of lightning on the pilot's sight.,because lightning has less effect on fluorescent lamp units.
12,1289,Captain and First Officer's 'Dome' lights can be dimmed.,C,individually - they are wired in parallel.,First Officer's only in emergency mode.,together - they are wired in series.
12,1290,"In the CWS system, the caution light is coloured.",A,amber.,red.,green.
12,1291,"On a CWS, which has the highest priority?.",A,Fire warning.,Hydraulic pump failure.,Duct overheat.
12,1292,What inert gas is used in a typical strobe light?.,C,Freon.,Halon.,Xenon.
12,1293,Floor proximity lighting is a mandatory requirement and each light should be spaced.,B,at 70 inch intervals.,at 40 inch intervals.,at 60 inch intervals.
12,1294,Tritium Gas is used in a.,C,strobe light.,landing Light.,self illuminating lights.
12,1295,A strobe light is a light unit that takes form of glass tube filled with which gas and its light colour is what?.,A,Xenon Gas and blue-white.,Neon gas and blue.,Helium gas and white.
12,1296,The helicopter has a partial failure of its emergency lighting system.,C,ground the aircraft.,ferry flight to main base for rectification.,continue with reduced passenger load.
12,1297,Navigation lights are supplied by the following circuit.,A,Single circuit.,Individual circuits,Dual circuit.
12,1298,Automatic no smoking sign will illuminate.,B,when landing gear doors are not closed.,"below 10,000ft and descending.",when landing gear is up.
12,1299,"When the moisture separator is purged in a pneumatic system, it dumps.",A,just the moisture trap.,the system between compressor and regulator valve.,the whole system.
12,1300,The pneumatic system pump is a.,C,centrifugal type.,rotor vane type.,piston type.
12,1301,"In a pneumatic system, the maintainer valve will be fitted in supply lines to.",B,essential equipment.,non-essential equipment.,all equipment.
12,1302,High pressure pneumatic source is a.,C,centrifugal Compressor.,butterfly pump.,reciprocating pump.
12,1303,High pressure pneumatic pump is a.,A,reciprocating pump.,butterfly pump.,spur gear.
12,1304,If the pneumatic water drain trap is left open for a long time it will drain.,A,between the compressor and the PRV.,just the moisture trap.,all the system.
12,1305,"On a high pressure pneumatic system, if the drain plug for oil and water is left open for long periods of time, the system would.",B,lose all pressure.,lose pressure from the compressor side only.,lose pneumatic pressure partially.
12,1306,Two compressors driven by separate engines use.,C,Interconnected to share loads.,PRVs.,NRVs to prevent compressors driving each other.
12,1307,What is important about the air entering a dry air pump?.,A,It must be filtered.,It must be pressure controlled.,It must be temperature controlled.
12,1308,What type of compressor is used on a pneumatic system?.,A,Positive displacement type.,Rotary vane type.,Spur gear type.
12,1309,Primary Radar is.,B,interrogation of aircraft's transponder.,reflected signal from aircraft's own radar.,for ground use only.
12,1310,A battery in situ on an aircraft.,B,between the compressor and the PRV.,may charge at an excessive rate if initial battery voltage is low.,charges at a fairly constant rate because generator voltage remains constant.
12,1311,"To parallel an alternating current generator with one or more other generators, phase A must be.",C,90 degrees out-of-phase and ABC.,in-phase with other generators and ABC.,in-phase with other generators and CBA only.
12,1312,"On an unparalleled twin generator alternating current system, the phase of the second generator to be brought on line.",A,must be in-phase prior to paralleling.,is important if the first generator fails.,is unimportant.
12,1313,When an autopilot is Fail Passive.,C,the aircraft reverts to fail operational autopilot.,the autoland can continue.,the pilot must resume control and land the aircraft.
12,1314,"On the direct current short shunt generator circuit shown, output voltage at the load is 200 V. What is the voltage across the shunt winding?.",C,206 V.,212 V.,200 V.
12,1315,"On a direct current circuit, current limiters.",A,prevent excessive current to the load circuit.,prevent excessive current to the field circuit.,allow excessive current to the load circuit.
12,1316,"On a direct current twin generator system, the paralleling relay contacts close when the oncoming generators voltage is.",B,the same as bus voltage.,above bus voltage.,below bus voltage.
12,1317,"On an aircraft's navigation displays, distance measuring equipment gives.",A,slant range to beacon.,ground range to beacon.,height and range to beacon.
12,1318,"On a modern aircraft flight instrumentdisplay system, Radio deviation is shown on.",C,EADI.,EHSI.,EHSI & EADI.
12,1319,"On a flight management system, the database is updated every.",B,2 Months.,1 Month.,3 Months.
12,1320,The decision height light will illuminate when.,C,the aircraft's indicated altitude is above decision height.,the decision height is selected.,the aircraft's indicated altitude is below decision height.
